idst,idstMember,filter
2,15155,""
2,13695,""
13036,15402,""
6,15278,""
13113,13832,""
1,15466,""
14310,14271,""
2,15309,""
12301,14009,""
6,14594,""
2,14725,""
2,14638,""
1,14314,""
6,13890,""
1,14079,""
2,14502,""
1,14112,""
13123,14051,""
14961,14960,""
14478,13716,""
13035,14282,""
13119,13662,""
6,15494,""
14680,15216,""
6,15536,""
6,13599,""
1,15335,""
14478,15272,""
2,14506,""
14680,14789,""
14945,15025,""
14945,14987,""
6,15502,""
6,15437,""
2,13720,""
1,14747,""
6,14769,""
14274,13963,""
2,15363,""
2,14354,""
13141,13614,""
13060,15249,""
6,13627,""
1,14277,""
13136,13769,""
6,14276,""
13118,13662,""
13053,14247,""
13060,14428,""
1,14625,""
13136,14221,""
14341,13713,""
1,14614,""
2,15237,""
14274,13896,""
13060,14382,""
2,13700,""
1,15351,""
1,14539,""
13137,14217,""
1,15396,""
2,13970,""
2,14346,""
14680,15281,""
13113,14092,""
1,14792,""
14695,15239,""
14274,14149,""
2,15263,""
14155,14033,""
13036,14282,""
14310,13706,""
2,14140,""
13124,13820,""
6,15028,""
2,14442,""
14101,14023,""
1,14134,""
14478,15170,""
6,13639,""
6,14433,""
14274,13789,""
14521,14529,""
6,15116,""
13143,14004,""
14101,14134,""
13060,14630,""
2,14307,""
13135,13922,""
6,14599,""
14184,14014,""
13125,13903,""
14341,13853,""
13124,13825,""
14478,15283,""
6,14065,""
13134,13715,""
2,15385,""
6,15493,""
2,13788,""
13060,15444,""
13060,15423,""
6,14368,""
13053,14506,""
1,15410,""
13128,13827,""
14274,13626,""
13060,15106,""
6,15291,""
13035,15384,""
14680,15116,""
1,15492,""
6,14309,""
14521,15081,""
13060,15436,""
13131,13912,""
14478,13707,""
2,13780,""
6,15346,""
6,14408,""
14520,14535,""
13128,13710,""
6,14360,""
1,15228,""
1,14652,""
2,14385,""
1,15283,""
14478,15122,""
13060,15214,""
1,13668,""
13036,15444,""
2,15523,""
13121,13809,""
13135,13880,""
2,13706,""
14521,15059,""
2,15464,""
14478,15275,""
2,15082,""
13113,13719,""
6,15456,""
1,14143,""
13124,13815,""
13036,15488,""
6,14356,""
14341,14022,""
6,13963,""
14521,15125,""
6,14964,""
6,14350,""
6,14442,""
14521,14563,""
13035,15524,""
2,14018,""
13036,15387,""
14664,15503,""
1,13737,""
13053,14393,""
6,14540,""
2,14469,""
15481,15294,""
13124,13920,""
2,15431,""
14263,14123,""
14521,14585,""
13060,14431,""
13060,15222,""
13036,15492,""
1,14586,""
14478,14490,""
2,14464,""
13136,13915,""
14528,13829,""
6,15465,""
2,13973,""
1,15332,""
2,13838,""
1,15435,""
13122,14138,""
14664,15510,""
14478,13660,""
14945,15007,""
14521,14576,""
14478,13654,""
13124,14090,""
2,15011,""
14695,15250,""
1,13701,""
13060,15173,""
1,13699,""
6,15096,""
15481,15287,""
14478,13740,""
2,15514,""
12301,13957,""
6,15262,""
1,14635,""
2,15064,""
13124,14241,""
6,14632,""
13124,13685,""
1,13603,""
15481,15499,""
6,14950,""
14274,13961,""
13060,14501,""
13035,15461,""
6,15379,""
14478,13641,""
1,15386,""
14945,14957,""
2,14837,""
1,15411,""
14521,14551,""
2,14337,""
2,14222,""
6,14567,""
14342,14386,""
6,14362,""
13119,13861,""
2,15185,""
14961,14985,""
4,13961,""
6,13877,""
2,13636,""
1,15137,""
1,14115,""
13053,13681,""
6,15354,""
1,15360,""
13060,14349,""
1,14075,""
14667,14955,""
14521,15345,""
13036,15348,""
1,14529,""
14342,14233,""
13053,14365,""
14012,13595,""
2,13660,""
1,15415,""
2,14439,""
13060,15410,""
1,13965,""
1,15527,""
13060,14380,""
1,15046,""
6,13721,""
13036,15359,""
12301,14028,""
14952,15005,""
1,14317,""
13060,15535,""
13053,14403,""
1,15213,""
2,15362,""
2,14486,""
13146,13629,""
6,15522,""
14528,13725,""
1,15127,""
6,14943,""
6,14089,""
14230,13906,""
14478,14062,""
14528,14030,""
1,14591,""
14680,15294,""
14695,15221,""
6,14305,""
13143,13621,""
13132,14327,""
6,14677,""
2,15313,""
14944,15020,""
6,15440,""
1,14994,""
15481,15200,""
1,13785,""
6,14168,""
13136,13823,""
14520,14676,""
13060,15466,""
13053,13971,""
6,15336,""
6,13907,""
2,15410,""
13112,13663,""
14944,15037,""
6,14059,""
6,13751,""
13035,15345,""
14274,15275,""
6,15422,""
1,14496,""
13060,14456,""
13060,15296,""
14478,14066,""
14520,14621,""
2,14107,""
1,13922,""
13060,14385,""
1,15347,""
2,15059,""
1,14395,""
14682,15300,""
6,14109,""
6,15142,""
13136,13878,""
6,15392,""
1,15434,""
14521,14579,""
14722,15278,""
14520,14529,""
13060,14605,""
13035,15143,""
1,13611,""
14682,15244,""
13060,15473,""
14521,15430,""
6,13680,""
13060,15120,""
13035,15462,""
14944,15004,""
2,15088,""
2,15214,""
2,13656,""
2,14530,""
13035,15373,""
2,13787,""
14229,13992,""
1,15497,""
14667,15209,""
6,13999,""
2,14004,""
13036,15419,""
2,14494,""
6,15075,""
2,14382,""
14261,14260,""
13035,15401,""
15458,15320,""
6,15327,""
6,15471,""
14478,13684,""
14952,15010,""
1,15486,""
14680,15154,""
14680,15207,""
13128,14256,""
6,14426,""
2,14527,""
13137,13839,""
2,15448,""
2,14057,""
14528,14375,""
13136,13647,""
1,14351,""
13121,13804,""
2,15421,""
14478,14504,""
14521,14597,""
6,14306,""
14310,13815,""
1,15203,""
2,14536,""
6,13896,""
6,13884,""
13124,14156,""
12301,13961,""
13126,14027,""
1,14466,""
2,15404,""
6,15299,""
2,13712,""
1,13995,""
6,13771,""
1,13790,""
14478,13813,""
13060,14361,""
14664,15147,""
13036,15417,""
14682,15215,""
6,15236,""
14274,15255,""
2,14065,""
2,15501,""
2,14406,""
14665,15510,""
13137,13915,""
13153,13658,""
2,15044,""
13060,15464,""
13112,13892,""
2,14974,""
14478,14006,""
1,14593,""
14953,15009,""
14478,14636,""
3,13689,""
6,15086,""
15458,15299,""
1,15164,""
2,13608,""
14664,15428,""
6,15166,""
6,13942,""
1,14037,""
13053,13820,""
14683,15282,""
6,13685,""
1,14448,""
14342,14380,""
14227,13620,""
1,14500,""
13125,13664,""
13134,13704,""
14478,13748,""
1,13987,""
14945,15016,""
14228,13684,""
6,13775,""
2,14129,""
2,13621,""
14274,13864,""
2,13806,""
14528,13846,""
14664,15498,""
13036,13583,""
6,15210,""
12301,13862,""
2,15472,""
1,14067,""
14478,15062,""
2,15048,""
13122,13981,""
14274,14148,""
1,14179,""
2,14344,""
6,15274,""
14274,14329,""
14478,14060,""
14478,14248,""
1,13796,""
14098,14037,""
2,14591,""
1,15200,""
1,13798,""
14274,13758,""
1,14641,""
1,13660,""
13123,14142,""
1,15212,""
1,14551,""
2,14378,""
14528,13801,""
1,14469,""
14665,15109,""
1,14337,""
14521,14620,""
13158,13872,""
13134,13730,""
1,14218,""
1,14135,""
2,13963,""
4,14107,""
1,14996,""
2,14570,""
2,15297,""
2,15455,""
2,14276,""
14478,14072,""
2,14119,""
13137,13828,""
13118,13991,""
14944,15033,""
6,15220,""
1,15279,""
1,14997,""
6,13714,""
6,15297,""
1,14349,""
6,14090,""
6,15338,""
13129,13827,""
13121,14203,""
14520,15517,""
14520,14588,""
6,15013,""
2,13652,""
2,15438,""
2,14582,""
1,14379,""
14944,14959,""
13036,15460,""
2,14402,""
1,14540,""
1,15460,""
2,15213,""
1,14094,""
1,13621,""
1,13654,""
2,13717,""
1,15185,""
13133,13873,""
13035,15509,""
13036,15350,""
14528,15159,""
1,14065,""
13060,15409,""
13136,13881,""
1,14058,""
2,13776,""
14342,15322,""
13060,14472,""
13036,15379,""
13060,14430,""
6,15450,""
1,13912,""
2,13745,""
2,13925,""
13136,13914,""
6,13729,""
13060,14371,""
14478,14390,""
2,14993,""
2,13664,""
1,13587,""
6,13594,""
6,15257,""
1,14542,""
2,14614,""
6,14283,""
13053,14031,""
14944,15024,""
6,14650,""
13036,15474,""
2,14427,""
13124,14056,""
1,14375,""
6,15394,""
1,13789,""
14520,14576,""
2,15505,""
6,14322,""
14274,13647,""
13070,13587,""
6,14481,""
1,13832,""
6,15460,""
6,14222,""
2,15280,""
1,15166,""
13124,13599,""
14717,15175,""
14528,15185,""
13135,13941,""
2,15023,""
2,13861,""
13134,13879,""
14528,14220,""
3,13586,""
14521,14584,""
13060,15169,""
6,13665,""
2,14500,""
2,14639,""
1,13988,""
15432,13664,""
2,14225,""
13053,15189,""
6,14697,""
1,14437,""
1,15529,""
6,15285,""
14013,14050,""
6,14983,""
6,14479,""
6,14088,""
2,14083,""
13053,14268,""
2,15066,""
1,14398,""
2,14117,""
6,14056,""
1,14438,""
13035,15430,""
2,13611,""
1,13754,""
13060,14464,""
1,13027,""
13130,13645,""
13060,14623,""
14274,13828,""
13135,14180,""
14521,15373,""
13060,14476,""
1,13920,""
2,15420,""
1,14132,""
1,13729,""
6,14814,""
13134,13951,""
14664,15109,""
14342,14388,""
6,15400,""
1,15140,""
2,15218,""
1,15144,""
13138,14306,""
6,14278,""
13134,13862,""
1,15159,""
13114,13654,""
2,14647,""
13136,14267,""
13035,15477,""
14478,14368,""
1,14639,""
14695,15184,""
14342,14635,""
14665,15501,""
13123,13650,""
14945,14974,""
1,15050,""
14227,13684,""
13060,14631,""
14274,14461,""
6,15367,""
2,14541,""
1,15210,""
2,15206,""
14680,15245,""
1,14307,""
14478,14316,""
6,15039,""
6,13735,""
14680,15157,""
2,15027,""
2,14071,""
1,14248,""
13036,15463,""
2,13906,""
6,14390,""
14953,15019,""
13119,13714,""
2,15145,""
14680,15117,""
14680,14753,""
13151,13939,""
13060,14308,""
13154,13631,""
14342,14421,""
13053,13875,""
14521,15517,""
2,15109,""
1,15537,""
13060,14515,""
13148,13993,""
2,13853,""
14669,15176,""
13053,13762,""
13036,15473,""
2,14523,""
2,14418,""
13141,13945,""
2,15204,""
1,15534,""
13129,13694,""
14945,14963,""
13053,13988,""
14478,14550,""
2,14258,""
13149,13754,""
2,14397,""
1,14278,""
14665,15324,""
12301,13753,""
14679,15245,""
1,14465,""
2,13808,""
13053,13622,""
1,13940,""
14665,15051,""
14478,14470,""
2,14368,""
6,14584,""
2,13834,""
14478,13770,""
1,14269,""
13035,15344,""
13123,14138,""
14310,13816,""
13122,13713,""
3,14971,""
14953,15027,""
2,14332,""
2,13869,""
14478,13955,""
14953,14991,""
1,14829,""
13036,15531,""
13118,14255,""
12301,14045,""
15432,13599,""
14521,14567,""
14342,14337,""
2,15329,""
13053,15207,""
1,14406,""
2,14484,""
14478,13814,""
2,13640,""
2,14629,""
1,15468,""
2,13634,""
2,14617,""
2,14675,""
1,15250,""
2,15356,""
4,14037,""
2,13671,""
13060,15307,""
14274,13950,""
2,13693,""
12301,13904,""
14478,13612,""
13137,13921,""
6,13802,""
6,15025,""
2,14959,""
13125,14233,""
2,15176,""
1,13984,""
14669,15248,""
2,15157,""
12301,14180,""
1,15488,""
1,14445,""
14520,14577,""
13137,13803,""
14274,13884,""
13064,14142,""
1,14347,""
14478,13691,""
14953,15035,""
14944,15002,""
6,13867,""
2,14364,""
2,14943,""
6,14638,""
2,14645,""
14699,14829,""
2,13999,""
15481,15301,""
12301,13589,""
1,14077,""
14664,15505,""
13136,13758,""
13060,14524,""
6,14092,""
1,13980,""
2,13617,""
13153,13960,""
6,13657,""
1,15428,""
6,13929,""
13132,13904,""
13135,14214,""
14154,14031,""
13035,15438,""
13035,15355,""
1,13826,""
13122,13717,""
2,13921,""
14342,15151,""
1,15314,""
2,14986,""
1,15519,""
2,14545,""
1,13875,""
1,14402,""
14679,15336,""
13133,13948,""
6,13633,""
6,13921,""
13148,13754,""
13060,15105,""
2,13583,""
1,14950,""
13060,15390,""
1,14963,""
14478,14376,""
6,15473,""
13060,14517,""
1,15365,""
14478,13920,""
13035,15520,""
14310,14546,""
15458,15246,""
6,14254,""
1,15524,""
6,15480,""
1,15179,""
6,15015,""
2,15402,""
6,15102,""
1,15204,""
6,15237,""
13134,14332,""
6,15010,""
14682,15189,""
1,14362,""
14962,14982,""
15481,15495,""
2,15422,""
2,14403,""
1,14384,""
13060,14503,""
6,13615,""
14972,15012,""
13060,15439,""
13137,13867,""
13123,14059,""
6,15041,""
14521,14542,""
13125,14235,""
1,14640,""
13036,15422,""
14274,13733,""
6,15132,""
13053,14470,""
14664,15416,""
2,15268,""
13125,13656,""
13129,13578,""
14998,15021,""
1,13889,""
1,14120,""
14478,14147,""
2,15101,""
6,15249,""
13121,13751,""
14274,15185,""
1,14418,""
1,15096,""
12301,14117,""
14478,13788,""
4,13641,""
6,15313,""
1,14247,""
6,14244,""
1,15186,""
14664,15053,""
6,14334,""
14953,14954,""
2,14044,""
13130,13528,""
12301,13769,""
6,15184,""
14528,14039,""
13124,13737,""
15481,15510,""
1,15187,""
6,15225,""
2,15468,""
13036,15456,""
1,15051,""
2,15143,""
14680,15162,""
1,13930,""
6,15376,""
6,14397,""
1,15422,""
14682,15225,""
1,13876,""
13036,15130,""
1,13918,""
14528,14107,""
13036,15410,""
13122,13940,""
1,14556,""
14478,13915,""
6,14978,""
13060,14424,""
13036,14276,""
2,14567,""
6,13770,""
2,14956,""
13115,13654,""
14228,13620,""
2,14996,""
14263,13732,""
13113,13619,""
1,13610,""
6,13779,""
6,14535,""
2,13647,""
2,15350,""
13136,14149,""
14682,15303,""
14478,14311,""
4,13974,""
2,14465,""
6,13778,""
1,13976,""
14528,13758,""
14953,15005,""
14478,13638,""
1,13992,""
2,14353,""
6,15108,""
6,15344,""
1,13674,""
14972,14971,""
2,14053,""
14520,15430,""
14665,15503,""
6,13991,""
2,14960,""
2,15168,""
14945,14950,""
14478,15133,""
14521,15082,""
6,14314,""
14098,14020,""
13060,15109,""
13137,13961,""
13036,15362,""
14763,15302,""
2,15181,""
6,14459,""
13071,13929,""
2,13690,""
6,15052,""
14666,15217,""
2,14132,""
2,15225,""
13150,13938,""
13035,15446,""
6,13989,""
1,13767,""
2,14247,""
1,13961,""
2,15456,""
1,13689,""
6,13674,""
1,13725,""
2,14476,""
13136,13727,""
13053,13646,""
13036,15480,""
2,14046,""
14528,13947,""
12301,14170,""
6,14447,""
13123,13984,""
14528,14441,""
2,15094,""
1,13914,""
13128,14064,""
15481,15489,""
2,13598,""
14664,15324,""
2,15134,""
15481,15264,""
13036,15478,""
2,14646,""
13060,14508,""
14520,15073,""
2,13613,""
13060,13759,""
1,14213,""
14683,15283,""
6,14326,""
12301,13732,""
13157,13860,""
12301,13713,""
1,14575,""
13053,14049,""
13151,13955,""
2,15220,""
13036,15441,""
6,15139,""
14683,15188,""
14274,14494,""
2,14306,""
1,15000,""
13128,13700,""
14274,14017,""
1,15014,""
13060,14354,""
13134,13740,""
2,14594,""
2,14072,""
2,14650,""
2,14525,""
13134,13755,""
13060,14317,""
2,13885,""
13148,13865,""
14342,15169,""
14178,14018,""
6,13925,""
6,13709,""
14478,13730,""
6,14595,""
14680,14783,""
2,13740,""
13053,13758,""
13125,13902,""
1,15437,""
13060,14346,""
1,14596,""
14154,14223,""
13129,13775,""
6,14422,""
6,13900,""
13053,13812,""
13124,13989,""
14478,13670,""
14274,14003,""
2,13779,""
14478,13897,""
14342,14494,""
2,13798,""
14099,14020,""
6,13598,""
13120,13591,""
13124,14235,""
13060,14614,""
2,14548,""
13053,13710,""
14478,14395,""
1,13977,""
14521,15044,""
14670,14792,""
1,15476,""
14274,13715,""
6,14550,""
1,14613,""
13035,15187,""
1,13998,""
6,13816,""
1,13743,""
13060,15255,""
6,14579,""
14478,15326,""
13036,15334,""
6,14648,""
1,15514,""
2,13666,""
13036,15347,""
14520,15186,""
2,14164,""
13128,14117,""
2,14088,""
13136,13748,""
13130,14010,""
13125,13770,""
14478,14489,""
2,15058,""
13053,15117,""
14682,15192,""
1,14449,""
14342,15121,""
14274,14438,""
1,14174,""
1,15056,""
6,14073,""
13053,13641,""
14478,14412,""
6,14730,""
1,13651,""
14528,13961,""
6,14951,""
1,14089,""
1,14326,""
1,14678,""
6,15212,""
14665,15504,""
12301,14239,""
4,13888,""
13125,13692,""
6,14148,""
14528,15230,""
6,14984,""
2,14604,""
14478,15183,""
13035,15503,""
13147,13629,""
6,15523,""
13140,13853,""
1,14651,""
14274,13666,""
13053,14029,""
2,15466,""
13115,14060,""
2,15005,""
13134,13644,""
6,14541,""
4,13682,""
2,15454,""
13060,15093,""
13129,13362,""
1,13065,""
1,13761,""
2,14435,""
6,14980,""
14520,15345,""
13036,15476,""
14478,14218,""
14274,14254,""
1,15284,""
1,13932,""
1,14623,""
2,14676,""
2,14322,""
1,15393,""
14679,14700,""
2,14116,""
14520,15519,""
14478,14023,""
13060,14350,""
13053,14510,""
1,15350,""
13128,13757,""
6,14444,""
1,15510,""
14274,15151,""
2,13715,""
2,15524,""
13035,15351,""
14680,15298,""
14478,15112,""
2,14958,""
1,14403,""
14520,14555,""
12301,13622,""
1,13784,""
14274,13736,""
1,14561,""
14521,15429,""
13113,13877,""
6,14352,""
2,15391,""
14274,14453,""
13119,14254,""
14521,14603,""
1,15449,""
14274,13698,""
2,13721,""
1,14636,""
1,14214,""
2,15271,""
6,15167,""
1,15338,""
2,14490,""
1,14426,""
13120,13876,""
13124,13608,""
13060,14488,""
1,13705,""
13123,13946,""
6,15519,""
14310,13640,""
6,13684,""
1,13627,""
6,14498,""
6,14489,""
13053,13839,""
13060,14386,""
4,13815,""
13035,15516,""
1,15320,""
13128,13655,""
14679,14783,""
13035,15356,""
13131,14002,""
6,14331,""
13035,14496,""
14478,13651,""
12301,14213,""
14944,14992,""
1,15138,""
13060,14477,""
1,14627,""
1,13679,""
14478,13893,""
1,13642,""
13124,14334,""
13060,14494,""
14763,14762,""
14478,14128,""
14521,14559,""
2,15336,""
6,13652,""
1,14489,""
13060,15051,""
13060,14444,""
2,15378,""
6,14997,""
2,13654,""
14528,14440,""
13060,14406,""
2,15499,""
1,13608,""
14274,15328,""
2,13816,""
2,15179,""
2,15276,""
13137,14221,""
1,14442,""
14528,13731,""
13053,15160,""
6,15242,""
6,14201,""
14478,13884,""
2,15423,""
13060,14403,""
1,14979,""
2,13760,""
1,13867,""
1,14761,""
6,14385,""
1,14386,""
13113,14182,""
2,13951,""
1,15084,""
4,13827,""
4,14020,""
13119,13796,""
13135,13862,""
13036,15049,""
15481,15309,""
13060,14438,""
1,14512,""
6,13707,""
1,14356,""
1,15206,""
13060,15336,""
2,14327,""
14520,14609,""
2,15236,""
1,13830,""
6,14641,""
14521,14588,""
14478,13958,""
13136,13921,""
2,14349,""
14478,13923,""
6,15140,""
13035,15361,""
13124,14047,""
14521,15420,""
2,15373,""
13148,13795,""
6,15120,""
13148,14181,""
13135,13842,""
6,14386,""
2,13907,""
13137,13814,""
6,15373,""
6,14977,""
6,14329,""
2,14381,""
14478,13709,""
13069,13821,""
14122,13983,""
13053,14460,""
13036,15144,""
13053,14611,""
13036,15436,""
2,14224,""
1,14447,""
14274,13914,""
2,13886,""
1,14700,""
6,13807,""
14521,14596,""
14521,14479,""
1,15176,""
13123,13940,""
14012,14219,""
13124,14318,""
14274,13927,""
6,15518,""
6,15185,""
13134,14218,""
14478,13664,""
14952,15018,""
13133,13904,""
1,15196,""
12301,13725,""
2,15326,""
14274,13991,""
14695,15233,""
14274,14128,""
2,15030,""
1,13941,""
2,15401,""
13150,13864,""
1,14964,""
2,15076,""
1,13630,""
14683,15257,""
2,13783,""
1,14616,""
13053,13640,""
14478,14134,""
14952,14990,""
14521,14566,""
6,14674,""
2,13644,""
2,14615,""
14342,14376,""
13122,13738,""
1,13805,""
14664,15119,""
13035,15369,""
6,14789,""
2,14512,""
14478,14074,""
14310,14282,""
1,14357,""
1,14541,""
4,13740,""
14478,14034,""
14342,15321,""
13060,15422,""
13036,14450,""
2,14380,""
1,15205,""
13136,14143,""
1,15052,""
14520,14620,""
1,15382,""
13153,13767,""
13137,14267,""
14210,14120,""
13131,13851,""
14478,14498,""
15481,15363,""
14013,13676,""
1,15424,""
13036,15439,""
12301,13860,""
1,15229,""
6,14167,""
1,15209,""
13149,13795,""
13132,14079,""
14944,15022,""
13123,13969,""
14962,15043,""
