idst,idstMember,filter
2,14603,""
1,23235,""
1,17781,""
13073,19574,""
13121,16139,""
2,15430,""
13035,15359,""
6,18760,""
2,17389,""
2,24540,""
1,15371,""
13044,19549,""
13119,18126,""
2,22313,""
2,17655,""
13218,20609,""
14004,18408,""
23487,21984,""
13061,22666,""
13163,16106,""
15864,18208,""
13119,18200,""
15864,22983,""
6,14521,""
1,15215,""
13035,16019,""
13923,22485,""
6,23031,""
6,15476,""
23484,16845,""
13083,21611,""
1,14325,""
2,18408,""
13063,13745,""
13163,14701,""
13073,22327,""
1,26311,""
13061,21886,""
15864,19535,""
1,17924,""
1,25864,""
13071,13655,""
13092,26594,""
13070,14916,""
16232,16870,""
1,17809,""
13042,26679,""
15864,23241,""
23685,23195,""
13070,26357,""
1,25879,""
13219,22858,""
6,25025,""
21429,21619,""
15864,20638,""
2,15874,""
13083,15486,""
13035,15631,""
6,25684,""
6,13607,""
15864,17690,""
13118,15480,""
2,26111,""
6,18484,""
13035,13596,""
13120,15628,""
20420,24766,""
15864,19364,""
1,22003,""
6,22756,""
23650,19082,""
1,21301,""
13065,13681,""
1,16266,""
6,21009,""
1,13819,""
1,26719,""
6,20263,""
2,23193,""
2,22783,""
2,21134,""
15864,19769,""
6,16886,""
1,26611,""
15864,19493,""
13932,18469,""
1,13580,""
2,17969,""
13218,19559,""
1,17547,""
1,23278,""
13128,24623,""
16232,19444,""
23408,16701,""
1,24104,""
6,20296,""
6,18917,""
19982,19166,""
6,16514,""
13932,13415,""
6,21817,""
6,24848,""
6,20377,""
2,24025,""
13118,15882,""
6,27094,""
13072,17997,""
13219,16084,""
2,20709,""
6,19768,""
6,15485,""
2,25472,""
1,17157,""
13108,20733,""
1,26186,""
13035,17160,""
6,22066,""
2,16169,""
22215,23961,""
13149,22460,""
2,15386,""
13044,19546,""
13073,23070,""
14022,17201,""
13220,16004,""
13061,14900,""
1,13340,""
16232,18782,""
1,21245,""
6,15672,""
23628,21898,""
1,16144,""
16506,19289,""
2,18757,""
13092,21121,""
15575,21694,""
6,19147,""
6,16080,""
15363,14567,""
2,17496,""
1,24333,""
13932,15683,""
13162,16617,""
13082,24026,""
13126,25539,""
15575,26621,""
6,17347,""
1,19904,""
20876,23206,""
13092,22106,""
13117,15036,""
13044,17342,""
13091,16574,""
16232,15967,""
6,23113,""
6,15094,""
23799,18627,""
20875,21127,""
13052,13844,""
6,22805,""
23050,21315,""
2,15796,""
1,25832,""
16824,19465,""
15864,16348,""
2,24449,""
2,24655,""
1,13454,""
13064,26284,""
16506,18681,""
2,17464,""
13923,24825,""
1,23061,""
13048,14642,""
23051,25520,""
1,25808,""
1,15184,""
13091,21541,""
25230,26957,""
16232,17786,""
2,17683,""
2,20604,""
6,17768,""
1,21015,""
2,18234,""
6,15665,""
13072,21363,""
2,18070,""
6,26739,""
13932,14125,""
6,25756,""
13162,17493,""
13035,16068,""
13072,13861,""
13059,22054,""
6,16138,""
19979,18376,""
6,17327,""
6,25771,""
6,24508,""
1,20708,""
13092,17138,""
6,14739,""
6,24475,""
2,18917,""
13070,14221,""
13035,15626,""
6,18228,""
16828,16735,""
1,15454,""
13064,25999,""
16232,22910,""
16232,19315,""
6,18582,""
13117,16263,""
16506,17119,""
16828,17378,""
6,22230,""
16232,24285,""
6,22997,""
13044,18747,""
16828,25933,""
1,26870,""
2,26024,""
6,22750,""
1,22441,""
13092,17155,""
13092,22737,""
13035,16803,""
1,26177,""
15864,18430,""
6,13297,""
1,14401,""
13061,18318,""
13091,18319,""
6,21557,""
2,22778,""
2,19539,""
15864,16864,""
2,14080,""
2,19419,""
2,13581,""
13044,19075,""
13057,18374,""
13148,23845,""
13035,13263,""
6,13249,""
16506,19153,""
2,25936,""
16820,20405,""
1,17448,""
6,22617,""
6,13773,""
1,24667,""
13932,15536,""
2,25764,""
20876,21577,""
13044,21904,""
16506,17972,""
13138,15378,""
2,14500,""
20018,18936,""
2,17094,""
15864,18507,""
16232,18756,""
14023,17206,""
6,25068,""
6,26186,""
6,22123,""
15864,21690,""
16232,21867,""
6,26303,""
1,20813,""
1,26429,""
13133,26427,""
1,19160,""
13092,17141,""
6,22218,""
16232,18734,""
1,15268,""
1,22284,""
13092,21424,""
2,19056,""
20425,18406,""
15864,19317,""
16232,18076,""
15864,17112,""
16232,16308,""
13219,24388,""
13960,15194,""
13082,14816,""
23435,21761,""
1,26376,""
16232,17078,""
2,21201,""
13932,15454,""
13932,14847,""
15864,16953,""
23537,19550,""
16506,16703,""
23327,23075,""
15864,19194,""
16232,17279,""
1,18881,""
1,19664,""
13064,26281,""
1,24261,""
16506,17324,""
2,26136,""
6,15760,""
13092,21541,""
13062,13437,""
15574,18863,""
13083,24888,""
13220,27062,""
6,22856,""
13072,24044,""
13046,18851,""
2,16568,""
2,24876,""
13065,14089,""
13073,17225,""
16232,17954,""
13053,13782,""
6,24392,""
13073,18403,""
1,23184,""
6,18167,""
1,25346,""
13932,15733,""
16826,20378,""
6,14818,""
2,25922,""
6,13742,""
1,16348,""
1,16041,""
13164,21199,""
6,26857,""
16506,21167,""
2,21213,""
4,15177,""
6,17957,""
15864,18937,""
13091,19666,""
13083,15854,""
13073,18255,""
1,16534,""
13932,16610,""
1,26655,""
6,14053,""
16826,20379,""
15864,20119,""
6,16290,""
13118,14320,""
16232,17444,""
13035,15598,""
2,24407,""
13061,23958,""
6,18815,""
2,24388,""
6,26109,""
6,22225,""
1,24846,""
16506,17048,""
1,22147,""
1,16695,""
15864,18003,""
16506,19250,""
20011,19524,""
2,26778,""
6,17996,""
2,23256,""
14610,25701,""
1,13525,""
13070,20868,""
6,20536,""
13070,27037,""
14016,13994,""
15864,18101,""
16232,17249,""
6,26094,""
13062,13693,""
1,16429,""
13061,16682,""
2,22747,""
2,17082,""
16506,16855,""
1,13783,""
6,14121,""
6,17013,""
1,24076,""
6,20158,""
1,25029,""
15864,18206,""
15864,21882,""
6,26562,""
2,21012,""
13042,20051,""
6,20559,""
1,25506,""
2,19527,""
13932,15045,""
1,25074,""
23652,20654,""
16506,22712,""
2,21635,""
16232,20370,""
13060,18574,""
13035,14505,""
16232,20250,""
1,24945,""
13070,22196,""
2,15174,""
13070,14908,""
1,25024,""
2,23283,""
2,16916,""
16232,18610,""
13072,24437,""
1,16280,""
6,21290,""
13061,19069,""
6,25966,""
15864,19130,""
15864,17147,""
14023,17193,""
2,24840,""
13217,21192,""
25282,26093,""
13060,22129,""
13060,14781,""
6,14544,""
1,17296,""
16232,23239,""
13467,22289,""
2,26979,""
23570,19214,""
2,13611,""
13043,23134,""
6,25893,""
6,26197,""
6,26593,""
16506,18762,""
13119,16077,""
2,20645,""
2,21077,""
2,26035,""
1,25534,""
2,18188,""
13162,17840,""
2,26040,""
16506,22863,""
6,23026,""
6,24814,""
24090,24097,""
24091,24138,""
1,18304,""
4,24025,""
1,19341,""
13035,16085,""
16506,22908,""
2,24354,""
23050,16861,""
6,19539,""
1,26846,""
6,19660,""
2,13582,""
13091,19966,""
2,21235,""
1,23185,""
15864,18229,""
23473,19467,""
19981,25890,""
2,14762,""
2,20866,""
6,16620,""
1,18284,""
6,25334,""
13220,23138,""
2,15659,""
20519,17254,""
16506,21159,""
16827,16905,""
2,18748,""
13041,14086,""
2,20538,""
2,20267,""
2,20832,""
2,15690,""
16827,16903,""
13161,15374,""
13163,17562,""
15864,22665,""
16232,20756,""
1,24278,""
6,13320,""
13057,26981,""
13148,20284,""
1,16771,""
2,25639,""
13932,15632,""
13346,15851,""
6,16448,""
23051,25344,""
16232,22955,""
2,20653,""
13061,25740,""
13208,13416,""
2,24355,""
1,21299,""
1,25574,""
6,13336,""
13163,18489,""
6,15458,""
13042,26632,""
1,22683,""
13346,13604,""
1,13664,""
6,15380,""
13162,18905,""
2,17440,""
6,26703,""
2,24689,""
16506,16276,""
13201,14225,""
2,21660,""
2,14451,""
1,18966,""
1,15666,""
1,19043,""
1,23116,""
13082,24400,""
6,27018,""
6,20689,""
13163,19623,""
14012,14695,""
2,14705,""
1,13560,""
21981,22479,""
13149,24961,""
19976,19939,""
21428,22234,""
13043,23978,""
6,16042,""
1,19510,""
15864,18744,""
1,13729,""
16506,20947,""
13076,13342,""
13219,13364,""
2,20510,""
16232,16565,""
6,19270,""
2,15136,""
2,19665,""
2,22375,""
2,26805,""
13035,14789,""
13060,14895,""
6,19663,""
2,13511,""
13065,13830,""
13035,13674,""
1,24680,""
23356,24513,""
13091,24781,""
2,20688,""
13061,17691,""
2,20942,""
6,24092,""
13067,24021,""
2,14045,""
13065,15987,""
13064,19121,""
16506,18776,""
13164,14111,""
13118,17251,""
6,16404,""
13932,13720,""
16827,18355,""
13932,17425,""
15864,18412,""
13932,14649,""
2,26825,""
6,26607,""
13091,19668,""
13467,21381,""
13072,26429,""
13220,22120,""
13091,17063,""
6,21526,""
16232,19572,""
2,18125,""
23601,24002,""
16232,21703,""
13091,19690,""
6,20646,""
2,24679,""
13467,22477,""
1,21995,""
6,24421,""
2,21188,""
1,25152,""
1,16151,""
13201,22524,""
2,18106,""
13082,15849,""
16232,18376,""
1,18107,""
1,21252,""
1,22045,""
13064,25769,""
2,25907,""
13346,15861,""
6,20612,""
25291,24175,""
13073,26665,""
13065,23200,""
6,20146,""
13120,18224,""
13116,14857,""
6,15729,""
4,24286,""
16232,18889,""
13064,25457,""
16506,22955,""
13035,15806,""
1,23032,""
15869,22715,""
2,19813,""
6,19652,""
16506,16682,""
1,26764,""
1,18794,""
1,25947,""
19846,24823,""
13156,17008,""
13162,16800,""
2,22302,""
13092,21534,""
1,19363,""
16506,19231,""
13149,20713,""
6,18879,""
1,21509,""
1,14350,""
16232,16693,""
2,25445,""
19975,23166,""
22561,22648,""
1,16704,""
23932,16423,""
13059,18340,""
16499,19338,""
13045,18685,""
13932,15755,""
2,14878,""
1,18955,""
2,16616,""
13070,15603,""
13064,13390,""
16232,22713,""
13072,22237,""
1,25047,""
25395,26613,""
1,19785,""
13082,17123,""
15864,18279,""
15864,18218,""
16506,19499,""
1,19669,""
1,14033,""
13813,19000,""
16232,19593,""
13163,18092,""
13201,18701,""
6,13438,""
16506,20960,""
2,22474,""
16506,17094,""
2,20870,""
13071,22081,""
19846,22271,""
6,25761,""
2,19544,""
20037,15226,""
19889,26559,""
16232,20117,""
2,19343,""
21980,22537,""
13072,21044,""
16232,24448,""
13932,17169,""
6,24768,""
16232,16695,""
16506,18676,""
13382,13378,""
13148,19812,""
1,18164,""
1,14823,""
23623,20152,""
13160,26644,""
13149,15239,""
6,24624,""
13163,18384,""
2,18686,""
13070,26708,""
1,19435,""
13070,13777,""
21041,24993,""
1,20627,""
13932,15921,""
13117,15491,""
2,22021,""
6,18286,""
1,21338,""
13217,25775,""
13086,16812,""
2,21680,""
19981,19283,""
16506,20906,""
13932,14388,""
13060,23205,""
16232,16072,""
1,25448,""
13960,15178,""
13346,13972,""
6,22241,""
2,16736,""
16506,17804,""
1,24103,""
2,26529,""
13932,14801,""
19924,17264,""
13065,20895,""
13127,14507,""
6,26182,""
6,26724,""
1,24213,""
15864,20117,""
2,20461,""
13071,15206,""
16506,18485,""
6,23997,""
2,26817,""
16232,18072,""
1,18229,""
6,19512,""
13064,15721,""
13091,16578,""
1,23159,""
1,15050,""
13163,15937,""
6,14732,""
13060,23319,""
13082,13320,""
2,15617,""
19983,19110,""
13119,15116,""
13064,16667,""
1,20767,""
1,20110,""
6,17515,""
14008,16270,""
13200,26422,""
20036,15207,""
6,24930,""
6,23162,""
6,21046,""
1,22151,""
15864,19765,""
13072,13793,""
1,19672,""
13045,17341,""
19976,24161,""
13162,17548,""
13116,16392,""
13932,14146,""
6,18958,""
2,22060,""
1,24129,""
6,16666,""
1,18465,""
23213,22753,""
1,22230,""
6,25066,""
1,16756,""
6,19425,""
1,18461,""
13163,14521,""
6,22769,""
1,13530,""
2,16367,""
1,22590,""
13083,15792,""
13467,13475,""
6,16561,""
13043,20042,""
21980,22428,""
16232,21500,""
2,18084,""
13103,19835,""
16506,19779,""
6,25088,""
13035,15530,""
13162,15520,""
13092,18082,""
1,24560,""
16232,19049,""
6,16664,""
2,22298,""
6,17312,""
2,14279,""
1,24622,""
1,21573,""
6,20314,""
1,23958,""
23538,22359,""
1,17650,""
15864,17374,""
16506,22745,""
13048,14204,""
23744,25951,""
16232,20459,""
13035,13708,""
6,20469,""
6,15765,""
6,20964,""
13065,22956,""
25039,25046,""
13932,15343,""
13076,13763,""
6,15063,""
16506,18346,""
13071,21900,""
1,17893,""
1,23242,""
16232,22710,""
1,22593,""
1,25206,""
2,24675,""
2,17347,""
13107,23847,""
16506,18718,""
13207,23135,""
1,21403,""
13092,19844,""
13126,25562,""
13060,13456,""
2,19534,""
23425,22686,""
2,19904,""
13072,21924,""
15864,19432,""
13083,20589,""
13148,21659,""
13082,13891,""
13932,14863,""
19883,19526,""
25698,25609,""
13931,13919,""
1,21253,""
13162,18566,""
2,15889,""
19984,19110,""
13082,18316,""
2,26068,""
13932,15706,""
6,25100,""
13932,13664,""
16232,18875,""
1,26836,""
13070,24500,""
19975,26062,""
2,15365,""
13218,19330,""
1,20406,""
2,21919,""
25305,18351,""
13120,15620,""
2,15654,""
23667,18764,""
6,16446,""
13065,14274,""
6,18025,""
6,18119,""
13073,24942,""
21981,22269,""
6,24702,""
1,21106,""
2,14561,""
2,17770,""
15868,15876,""
13346,13758,""
6,22062,""
6,24552,""
16506,19908,""
6,25772,""
15869,15871,""
1,25629,""
6,14390,""
23590,21733,""
1,24508,""
2,24942,""
6,27002,""
2,19411,""
15864,16131,""
6,19432,""
1,20504,""
1,15729,""
13346,14831,""
25371,21267,""
6,26792,""
23758,22983,""
13204,17860,""
19975,27002,""
15864,17677,""
16232,17740,""
2,26365,""
13035,14753,""
16232,16726,""
2,24653,""
13083,13849,""
2,17604,""
6,14869,""
13091,17069,""
13346,13809,""
13071,13742,""
2,18943,""
13161,25785,""
13092,21537,""
13061,14760,""
13049,15614,""
23050,21325,""
13035,13974,""
16232,19027,""
1,20131,""
13064,13784,""
13163,17546,""
1,14085,""
6,26950,""
13932,16250,""
6,13418,""
13035,15527,""
2,25794,""
1,20844,""
6,15333,""
13091,23132,""
13085,22055,""
16506,21204,""
26286,22787,""
15864,18953,""
2,21599,""
13071,21791,""
1,20430,""
16232,18343,""
16506,21881,""
13048,14499,""
2,19084,""
6,13872,""
13035,16016,""
13220,16011,""
6,17913,""
6,16785,""
6,22684,""
13932,18200,""
13151,17620,""
13092,18475,""
1,26785,""
6,26614,""
1,24377,""
23483,16844,""
6,20937,""
2,20291,""
2,13579,""
13092,19802,""
2,26458,""
23569,19209,""
13091,20505,""
13540,14606,""
13148,20298,""
16232,18405,""
1,19099,""
6,14273,""
2,19135,""
13035,16020,""
2,16983,""
2,26739,""
13217,23827,""
13346,13521,""
1,26981,""
2,14204,""
13163,16461,""
13082,13694,""
1,17164,""
16232,18636,""
2,22151,""
13148,26839,""
1,24891,""
13163,16177,""
1,17545,""
13072,26616,""
21389,21392,""
6,22678,""
13160,25776,""
6,17557,""
13219,27015,""
16506,18191,""
2,16673,""
6,16491,""
16506,17289,""
2,24766,""
6,26386,""
16827,17854,""
13091,16970,""
2,25429,""
1,27090,""
6,13377,""
24090,24094,""
6,21788,""
1,20538,""
13065,27023,""
21103,15213,""
2,17205,""
2,14205,""
13073,14488,""
1,25746,""
23749,24296,""
2,24436,""
1,26399,""
1,14092,""
6,17553,""
6,22053,""
1,17089,""
13083,25771,""
2,27090,""
6,16273,""
2,26879,""
13118,14324,""
13126,16362,""
13070,22168,""
13149,19305,""
13148,23821,""
16506,17954,""
16506,18228,""
23570,19217,""
2,17238,""
16501,15956,""
1,16000,""
6,24686,""
13091,16799,""
14609,22420,""
13083,16138,""
6,17195,""
1,25634,""
13932,15033,""
16506,19314,""
13073,13904,""
16506,24169,""
6,19381,""
6,17766,""
2,26753,""
1,24468,""
16506,16888,""
2,13343,""
1,20480,""
1,16118,""
2,25739,""
19976,24731,""
6,24689,""
2,22316,""
6,26832,""
13053,13250,""
1,19179,""
13091,18688,""
13172,18431,""
1,18441,""
13219,18673,""
13922,22959,""
23665,26814,""
2,15751,""
6,20985,""
13092,20222,""
21100,25074,""
13035,15124,""
2,18550,""
16232,16886,""
13120,18223,""
21104,18021,""
16506,18382,""
6,15408,""
2,23933,""
2,22416,""
2,16786,""
16506,18896,""
16506,22048,""
13082,14819,""
2,13643,""
16232,20440,""
13173,19260,""
2,19073,""
16506,22002,""
13163,19477,""
13046,20305,""
15864,19456,""
4,24881,""
1,25055,""
2,23014,""
13091,22007,""
13117,22938,""
2,15656,""
13932,17075,""
6,18434,""
13049,15324,""
2,13629,""
6,13244,""
6,24861,""
2,17554,""
16232,19943,""
1,21820,""
13071,21131,""
15864,17086,""
6,15217,""
1,24369,""
1,26591,""
13035,13855,""
6,19017,""
13035,15325,""
1,22961,""
2,20541,""
16232,18891,""
13932,16527,""
13121,25335,""
13932,14869,""
1,18658,""
16804,16806,""
13161,15433,""
25697,25642,""
6,19159,""
2,17277,""
13056,24491,""
1,20566,""
6,13507,""
6,16908,""
13071,22471,""
16506,17682,""
6,23192,""
13162,17649,""
13219,21689,""
6,13750,""
16232,21852,""
13092,17149,""
2,14139,""
13932,14346,""
6,20368,""
2,23833,""
1,24832,""
6,15447,""
6,13298,""
1,14278,""
13932,14446,""
1,21220,""
2,20587,""
21981,22070,""
6,24256,""
13117,14394,""
23586,21846,""
13065,21769,""
2,19696,""
13061,19264,""
6,23159,""
13049,15380,""
13932,15385,""
14348,14677,""
13201,19236,""
14008,16274,""
13035,15320,""
6,18944,""
6,26871,""
6,15589,""
2,16885,""
13092,19787,""
2,21440,""
6,18175,""
13616,13509,""
6,15937,""
2,22842,""
6,25953,""
2,13254,""
6,17494,""
6,21821,""
1,21516,""
6,15642,""
23730,20539,""
2,25617,""
13201,19601,""
19872,20864,""
13043,23980,""
19846,20809,""
16828,18622,""
13089,13528,""
2,20782,""
13049,14498,""
13071,14915,""
1,23912,""
2,21571,""
1,22795,""
6,23811,""
6,24203,""
6,19559,""
16232,16790,""
13107,25149,""
21390,21393,""
1,20620,""
1,15252,""
6,26962,""
23535,22903,""
13083,13330,""
6,19858,""
1,17115,""
6,24512,""
13072,23233,""
1,23854,""
13044,22085,""
13932,14328,""
13932,15712,""
13091,14925,""
1,16859,""
20678,19143,""
13162,22973,""
2,16083,""
2,26914,""
13060,23041,""
13060,23889,""
1,20654,""
6,21044,""
6,24195,""
13149,21586,""
2,16429,""
16232,20732,""
13045,19074,""
13163,15801,""
6,14584,""
13084,17768,""
13092,18425,""
1,21678,""
13091,20141,""
13119,14462,""
2,25742,""
2,18220,""
13060,21340,""
16232,19126,""
16506,23000,""
16506,19476,""
15864,20757,""
6,21520,""
13035,14128,""
2,14087,""
6,22291,""
2,23071,""
13148,25094,""
15864,19030,""
2,21427,""
1,19171,""
13401,14675,""
20415,20416,""
1,23883,""
15864,20234,""
13058,15143,""
6,22110,""
13071,22377,""
13932,16343,""
19846,22402,""
1,23025,""
6,13946,""
26226,26425,""
6,16796,""
1,23290,""
13073,22990,""
6,21808,""
6,19084,""
13065,26329,""
23424,15230,""
13162,17174,""
16506,19436,""
6,18512,""
4,25159,""
16826,21181,""
13116,17328,""
6,19176,""
13932,14701,""
23470,21003,""
15864,24176,""
13092,14681,""
15864,19936,""
1,25957,""
13346,13993,""
6,17421,""
2,15910,""
16232,17793,""
15864,18411,""
6,13558,""
13035,13597,""
23660,18275,""
16232,17568,""
1,17399,""
13119,15134,""
2,16802,""
1,17610,""
13089,13229,""
6,21074,""
15864,19333,""
1,18730,""
6,16997,""
13044,23155,""
20678,19140,""
13091,16560,""
1,16546,""
16827,17414,""
15864,21268,""
1,19758,""
1,13457,""
13163,18486,""
16232,19053,""
13932,18046,""
6,22964,""
23569,19205,""
21980,22193,""
1,22207,""
16232,18855,""
13065,15820,""
23727,26177,""
23425,19129,""
13061,16231,""
1,22498,""
6,23175,""
13118,24438,""
23731,21956,""
1,21327,""
13121,15619,""
6,25693,""
2,19537,""
1,13450,""
1,26782,""
23602,24567,""
13035,15840,""
23490,20433,""
6,21433,""
2,21976,""
16232,18205,""
13091,17581,""
6,22743,""
13064,17793,""
2,18767,""
15864,18356,""
1,17284,""
16827,17381,""
23564,20684,""
13932,14347,""
15864,19159,""
13035,14929,""
2,19894,""
23559,18055,""
13092,19771,""
13932,16176,""
6,26666,""
16232,19663,""
6,17003,""
2,14875,""
6,24051,""
13116,14189,""
13073,24350,""
2,25745,""
1,20262,""
2,26490,""
16506,22859,""
16506,19313,""
1,19913,""
13107,21688,""
2,25595,""
15864,18671,""
15864,19562,""
13162,17298,""
6,22773,""
2,22638,""
6,17875,""
13159,15457,""
2,21062,""
6,19183,""
23050,25865,""
2,13919,""
13163,19079,""
13162,17661,""
20415,20417,""
15864,17958,""
6,19770,""
16232,22451,""
13440,20464,""
6,19762,""
2,23162,""
6,19781,""
13091,20125,""
13346,13858,""
1,17933,""
2,19328,""
13220,14325,""
16506,18384,""
2,20055,""
2,26818,""
15864,18919,""
6,25841,""
1,25785,""
13932,15871,""
6,17525,""
2,25514,""
13072,24811,""
13121,16100,""
13932,15105,""
13149,24485,""
6,16050,""
1,26521,""
6,18377,""
15868,15874,""
2,17247,""
1,20136,""
2,18271,""
23459,18219,""
1,16523,""
25371,21417,""
15864,16851,""
13219,20981,""
16506,17609,""
21980,22509,""
6,22447,""
1,17011,""
1,18397,""
16232,17440,""
16824,19375,""
1,18558,""
13217,26452,""
13163,17659,""
15864,17629,""
6,13977,""
13932,15117,""
2,25796,""
2,18575,""
2,19600,""
2,16712,""
23462,20391,""
13117,14178,""
16506,17348,""
2,17148,""
25698,17161,""
15864,22744,""
13161,25749,""
13219,22339,""
13035,14694,""
13200,22014,""
2,18527,""
16232,21312,""
6,18224,""
13035,15720,""
6,17185,""
13076,13332,""
2,14629,""
6,24067,""
16232,22995,""
15864,20570,""
13072,20579,""
13923,24295,""
1,19619,""
1,21594,""
6,19076,""
16232,20234,""
13035,14616,""
2,25656,""
2,23992,""
6,16860,""
16827,25489,""
2,19580,""
2,20373,""
1,18479,""
2,15866,""
6,16995,""
13035,14659,""
1,15744,""
1,13887,""
1,26816,""
2,18158,""
13163,15094,""
1,13311,""
1,21242,""
15864,18516,""
16506,21561,""
15864,23852,""
6,15860,""
6,22826,""
2,15635,""
2,26077,""
13082,26893,""
1,20730,""
13070,22024,""
25188,25035,""
15864,18493,""
16506,16936,""
1,16714,""
6,18856,""
2,20877,""
2,15369,""
1,16201,""
23051,25854,""
13161,14130,""
6,14817,""
19975,22937,""
13126,14291,""
16506,17598,""
2,23849,""
1,24550,""
16232,18945,""
2,15071,""
6,24599,""
13035,13637,""
13092,17071,""
2,13770,""
16232,16995,""
13932,14500,""
13082,26825,""
13346,13605,""
16506,20972,""
2,17677,""
15864,18634,""
13083,17677,""
6,24685,""
1,18589,""
16506,16885,""
23615,22567,""
13035,15252,""
15864,17215,""
6,13973,""
2,22774,""
13932,13653,""
6,17912,""
1,17419,""
6,22032,""
13064,19182,""
15864,16545,""
25698,20199,""
1,25909,""
2,14736,""
1,14906,""
16828,18037,""
2,18426,""
13083,13969,""
1,19112,""
6,15939,""
13932,14380,""
13035,15534,""
6,17635,""
1,22233,""
6,19041,""
15864,18002,""
16232,18171,""
1,22197,""
6,14522,""
16506,18493,""
2,16304,""
13092,22744,""
6,23858,""
6,15622,""
2,20563,""
1,26476,""
1,17217,""
1,14732,""
2,21868,""
23331,18202,""
6,19911,""
1,16013,""
1,13808,""
6,14526,""
18548,20867,""
1,21741,""
6,26630,""
13117,16261,""
13092,19804,""
